endpoint_id,pair_id,event_id,role,declaration_ordinal,line_number,section,section_kind,key_exact,key_casefold,key_canonical,separator,value_character_count,value_sha256,target_like,target_id,value_text_retained,value_text_truncated,value_text
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,15,17,input,NAMED,gw-data-find,gw-data-find,gwdatafind,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,16,18,input,NAMED,gw-data-type-H1,gw-data-type-h1,gwdatatypeh1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,17,19,input,NAMED,gw-data-type-L1,gw-data-type-l1,gwdatatypel1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,18,20,input,NAMED,gw-data-type-V1,gw-data-type-v1,gwdatatypev1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,19,21,input,NAMED,ref-det,ref-det,refdet,=,2,8bf797aa02bd65b7cbd52155f6e010be77bb3d461320dac4c74c12d749d81066,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,20,22,input,NAMED,trigtime,trigtime,trigtime,=,17,b643e0971dbfa0e0522b6dfefa8b7a6cf638d0e090284312a046d9d7cce447b8,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,21,23,input,NAMED,detectors,detectors,detectors,=,5,3b0244de8d58e5217d2f9d33788bf9ff487c7cf82068b932f86e382eefc8bcfe,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,22,24,input,NAMED,window-onsource,window-onsource,windowonsource,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,23,25,input,NAMED,noise-chunksize,noise-chunksize,noisechunksize,=,3,fbd04e1aae9ce0b11a8946e2c9ac2619f7428a64d32d01eff61d809dcb70ee8e,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,24,26,input,NAMED,signal-chunksize,signal-chunksize,signalchunksize,=,3,fbd04e1aae9ce0b11a8946e2c9ac2619f7428a64d32d01eff61d809dcb70ee8e,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,25,27,input,NAMED,amp-non-prec-sym,amp-non-prec-sym,ampnonprecsym,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,26,28,input,NAMED,max-Kerr-amp-ratio,max-kerr-amp-ratio,maxkerrampratio,=,3,8aed642bf5118b9d3c859bd4be35ecac75b6e873cce34e7b6f554b06f75550d7,true,TARGET_LIKE_CANDIDATE,true,false,0.0
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,27,29,input,NAMED,kerr-modes,kerr-modes,kerrmodes,=,11,918b8617dd99e65be623b6a29009ed5cc07e2badeba955417690d4002c8f430b,true,KERR_MODES,true,false,"[(2,2,2,0)]"
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,28,30,input,NAMED,spheroidal,spheroidal,spheroidal,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,29,31,input,NAMED,reference-amplitude,reference-amplitude,referenceamplitude,=,5,64a930966aa1b51c0cc3f0747e943493b4dd46e75f7aba72f837f9adfa7d8c3d,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,30,32,input,NAMED,psd-H1,psd-h1,psdh1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,31,33,input,NAMED,psd-L1,psd-l1,psdl1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,32,34,input,NAMED,psd-V1,psd-v1,psdv1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,33,35,input,NAMED,injection-T,injection-t,injectiont,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,34,36,input,NAMED,injection-scaling,injection-scaling,injectionscaling,=,3,d0ff5974b6aa52cf562bea5921840c032a860a91a3512f7fe8f768f6bbe005f6,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,35,37,input,NAMED,gaussian-noise,gaussian-noise,gaussiannoise,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,36,38,input,NAMED,injection-approximant,injection-approximant,injectionapproximant,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,37,39,input,NAMED,zero-noise,zero-noise,zeronoise,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,38,40,input,NAMED,sky-frame,sky-frame,skyframe,=,10,5df6b59dfafca1111fa87f6072971ed8f4719d44cfe95bd6a7490e0e7010579d,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,39,41,input,NAMED,truncate,truncate,truncate,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,40,42,input,NAMED,analysis-duration,analysis-duration,analysisduration,=,3,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,41,43,input,NAMED,run-tag,run-tag,runtag,=,6,b80f6b485bcb2eb62c8837dc0584594ad24fdae1debd0342debf7e038d14c866,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,42,47,Sampler settings,NAMED,nlive,nlive,nlive,=,4,8b926d75599a618e21f1341318e66517be26e18cc7496783d2b59758c1333be8,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,43,48,Sampler settings,NAMED,poolsize,poolsize,poolsize,=,3,ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,44,49,Sampler settings,NAMED,maxmcmc,maxmcmc,maxmcmc,=,4,8b926d75599a618e21f1341318e66517be26e18cc7496783d2b59758c1333be8,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,45,50,Sampler settings,NAMED,nthreads,nthreads,nthreads,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,46,51,Sampler settings,NAMED,verbose,verbose,verbose,=,1,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,47,52,Sampler settings,NAMED,seed,seed,seed,=,4,7b346904f63cc07f1d8cc2d88d7dae08a3f088a0e4159d5214c27a6571a51eb4,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,48,56,Priors,NAMED,gr-time-prior,gr-time-prior,grtimeprior,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,49,57,Priors,NAMED,mf-time-prior,mf-time-prior,mftimeprior,=,16,fa46e8c5c7099a699333427082195754062bf57be26d9a389bda0c4cde78bca4,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,50,58,Priors,NAMED,t-min,t-min,tmin,=,2,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,51,59,Priors,NAMED,t-max,t-max,tmax,=,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,52,60,Priors,NAMED,fix-t,fix-t,fixt,=,8,e9fde9f851bff68c05fcb2c04d9efaa321581afd2961e2ba67ca516c4c290959,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,53,61,Priors,NAMED,fix-ra,fix-ra,fixra,=,19,68cba6bd02b3bb6b94a971516d690832b5c346e32054147c1ffb84366fc33ab5,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,54,62,Priors,NAMED,fix-dec,fix-dec,fixdec,=,18,8d256ce181350f570270c6c3571fe02aab8cd6f9d54e316e49f7cc36b6d1ec86,false,,false,false,
PAIR00792:BASE,PAIR00792,GW231206_233901,BASE,55,63,Priors,NAMED,fix-phi,fix-phi,fixphi,=,3,8aed642bf5118b9d3c859bd4be35ecac75b6e873cce34e7b6f554b06f75550d7,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,1,3,input,NAMED,run-type,run-type,runtype,=,4,a18b869b2e81c0c529552a3c4fa5c92ed08b98a4e146aed778d71d27517f83ac,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,2,4,input,NAMED,sampling-rate,sampling-rate,samplingrate,=,6,e75c3d41e5235b3b2911777152402ad9c9747a12e0021fab801d0fcc1580d076,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,3,5,input,NAMED,f-min-bp,f-min-bp,fminbp,=,4,585348dbd28810f9a34f57be46f000c5f9effab894d074713d93fe7ccfeb3b76,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,4,6,input,NAMED,f-max-bp,f-max-bp,fmaxbp,=,6,fddd30227ad776813b0af144db3610e985b228ba22f365f0132a4b270de7694a,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,5,7,input,NAMED,output,output,output,=,24,5b2355648694a4527af201b5c1f2cd274e0a3a2fdfb0ad962b6a73a04a0b283b,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,6,8,input,NAMED,download-data,download-data,downloaddata,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,7,9,input,NAMED,datalen-download,datalen-download,datalendownload,=,4,f81b732a59389bd6838affaf36f9a3b6d9fe736b4e99f146571a5b1b935283e9,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,8,10,input,NAMED,channel-H1,channel-h1,channelh1,=,28,19a08d2e9b9f86ab015dfa721d16ffb749bff3c1b6cc9bc57e498d8021581df9,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,9,11,input,NAMED,channel-L1,channel-l1,channell1,=,28,fcede5f51dc717380e3072435c419d9ca94c127e7d1737dc870bc534d794b981,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,10,12,input,NAMED,channel-V1,channel-v1,channelv1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,11,13,input,NAMED,data-H1,data-h1,datah1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,12,14,input,NAMED,data-L1,data-l1,datal1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,13,15,input,NAMED,data-V1,data-v1,datav1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,14,16,input,NAMED,ignore-data-filename,ignore-data-filename,ignoredatafilename,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,15,17,input,NAMED,gw-data-find,gw-data-find,gwdatafind,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,16,18,input,NAMED,gw-data-type-H1,gw-data-type-h1,gwdatatypeh1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,17,19,input,NAMED,gw-data-type-L1,gw-data-type-l1,gwdatatypel1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,18,20,input,NAMED,gw-data-type-V1,gw-data-type-v1,gwdatatypev1,=,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,19,21,input,NAMED,ref-det,ref-det,refdet,=,2,8bf797aa02bd65b7cbd52155f6e010be77bb3d461320dac4c74c12d749d81066,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,20,22,input,NAMED,trigtime,trigtime,trigtime,=,17,b643e0971dbfa0e0522b6dfefa8b7a6cf638d0e090284312a046d9d7cce447b8,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,21,23,input,NAMED,detectors,detectors,detectors,=,5,3b0244de8d58e5217d2f9d33788bf9ff487c7cf82068b932f86e382eefc8bcfe,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,22,24,input,NAMED,window-onsource,window-onsource,windowonsource,=,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,23,25,input,NAMED,noise-chunksize,noise-chunksize,noisechunksize,=,3,fbd04e1aae9ce0b11a8946e2c9ac2619f7428a64d32d01eff61d809dcb70ee8e,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,24,26,input,NAMED,signal-chunksize,signal-chunksize,signalchunksize,=,3,fbd04e1aae9ce0b11a8946e2c9ac2619f7428a64d32d01eff61d809dcb70ee8e,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,25,27,input,NAMED,amp-non-prec-sym,amp-non-prec-sym,ampnonprecsym,=,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,false,,false,false,
PAIR00792:VARIANT,PAIR00792,GW231206_233901,VARIANT,26,28,input,NAMED,max-Kerr-amp-ratio,max-kerr-amp-ratio,maxkerrampratio,=,3,8aed642bf5118b9d3c859bd4be35ecac75b6e873cce34e7b6f554b06f75550d7,true,TARGET_LIKE_CANDIDATE,true,false,0.0
